1660156200000,23757.68000000,23789.90000000,23611.62000000,23659.25000000,3264.58887000,1660157099999,77432632.48779160,89499,1351.84579000,32069223.85234390,0
1660157100000,23658.06000000,23661.75000000,23475.40000000,23598.15000000,4028.49832000,1660157999999,94917573.24265530,115990,1845.96902000,43499284.60676480,0
1660158000000,23599.87000000,23708.81000000,23539.00000000,23595.60000000,2729.98638000,1660158899999,64474898.02726230,90560,1409.58384000,33290184.98148060,0
1660158900000,23594.40000000,23664.97000000,23590.00000000,23606.44000000,1987.43601000,1660159799999,46960003.88254920,65899,1048.20709000,24766978.89956840,0
1660159800000,23606.44000000,23662.85000000,23600.06000000,23624.40000000,1338.54579000,1660160699999,31638290.38997620,54440,704.07174000,16642688.12247740,0
1660160700000,23625.72000000,23641.50000000,23571.36000000,23638.95000000,1728.87713000,1660161599999,40811215.67613070,64909,862.00458000,20348790.14303920,0
1660161600000,23638.95000000,23694.44000000,23622.96000000,23635.61000000,1619.12953000,1660162499999,38303850.73968780,60465,855.37863000,20235769.62094940,0
1660162500000,23636.84000000,23701.20000000,23634.37000000,23682.94000000,983.08322000,1660163399999,23271914.33213710,43694,508.82921000,12044916.44202890,0
1660163400000,23682.05000000,23782.41000000,23681.12000000,23731.22000000,2219.10556000,1660164299999,52665684.13760610,67232,1167.53777000,27710468.88640470,0
1660164300000,23731.22000000,23938.86000000,23729.13000000,23893.94000000,3309.86864000,1660165199999,78855372.26853510,82185,1878.02119000,44747403.75984170,0
1660165200000,23893.94000000,23896.56000000,23771.43000000,23832.22000000,1956.06998000,1660166099999,46602287.49455920,60406,997.44022000,23762860.19497050,0
1660166100000,23833.14000000,24100.00000000,23800.13000000,24071.14000000,2655.45675000,1660166999999,63623724.14060070,68209,1587.80867000,38050965.55436680,0
1660167000000,24071.14000000,24226.00000000,23864.39000000,23897.62000000,3999.42772000,1660167899999,96169107.79143160,124182,2024.16841000,48701845.33028490,0
1660167900000,23894.47000000,23998.18000000,23890.00000000,23958.64000000,1631.67847000,1660168799999,39058255.50101490,67313,852.68948000,20411797.39477730,0
1660168800000,23957.96000000,24026.37000000,23878.00000000,23948.89000000,2178.31272000,1660169699999,52186142.95970660,76167,1071.61519000,25674748.34437170,0
1660169700000,23949.55000000,23953.82000000,23864.52000000,23941.68000000,1880.38443000,1660170599999,44958968.78372100,64502,941.49798000,22512201.32408470,0
1660170600000,23941.68000000,23947.31000000,23860.07000000,23873.00000000,1391.26811000,1660171499999,33242760.58260240,51340,673.89765000,16102784.52316220,0
1660171500000,23873.00000000,23896.22000000,23803.35000000,23842.75000000,1913.93465000,1660172399999,45644307.94884230,60533,941.87778000,22463156.59723530,0
1660172400000,23842.75000000,23932.27000000,23820.15000000,23915.79000000,1399.41743000,1660173299999,33410296.82503090,49661,743.81753000,17759006.49026930,0
1660173300000,23917.15000000,23923.25000000,23865.00000000,23866.77000000,1159.56951000,1660174199999,27715591.84537950,42888,568.34900000,13585139.27568510,0
1660174200000,23866.77000000,23932.98000000,23864.43000000,23907.06000000,1091.82200000,1660175099999,26096964.52415780,39540,541.40672000,12941028.99198320,0
1660175100000,23908.28000000,23967.61000000,23888.55000000,23954.05000000,1324.07699000,1660175999999,31684876.37474530,45693,659.70822000,15787131.00275930,0
1660176000000,23954.05000000,24035.72000000,23941.83000000,24016.95000000,2139.86180000,1660176899999,51342116.34432170,70785,1140.29620000,27359290.03409250,0
1660176900000,24018.06000000,24078.22000000,23923.76000000,23945.12000000,2340.59695000,1660177799999,56196704.01743710,76997,1087.26774000,26104761.41149310,0
1660177800000,23945.12000000,24002.32000000,23912.39000000,23995.68000000,2049.58024000,1660178699999,49099906.28925230,68642,1087.73575000,26057374.30386330,0
1660178700000,23991.81000000,24095.12000000,23954.73000000,24049.93000000,2858.13968000,1660179599999,68686568.56323010,88870,1544.96348000,37129979.30006490,0
1660179600000,24051.88000000,24192.65000000,24042.51000000,24171.04000000,2921.55073000,1660180499999,70450576.89252690,92401,1521.97229000,36703988.87847610,0
1660180500000,24168.91000000,24450.83000000,24132.15000000,24384.24000000,4449.67232000,1660181399999,108128401.39837160,137177,2424.47567000,58917568.29432660,0
1660181400000,24387.87000000,24442.68000000,24276.69000000,24298.53000000,3537.28050000,1660182299999,86177517.83662610,123292,1724.08563000,42005235.16099460,0
1660182300000,24298.53000000,24491.22000000,24262.02000000,24436.84000000,4096.85436000,1660183199999,100001883.21666410,131418,2107.99326000,51452114.57981120,0
1660183200000,24438.33000000,24463.64000000,24314.23000000,24344.45000000,3312.77009000,1660184099999,80768837.31269800,107392,1559.45558000,38016391.66610200,0
1660184100000,24344.95000000,24351.97000000,24263.08000000,24303.11000000,2695.09571000,1660184999999,65511495.30408920,95153,1323.96857000,32184577.58414020,0
1660185000000,24303.11000000,24377.55000000,24195.23000000,24207.73000000,2339.36814000,1660185899999,56863219.17213880,80721,1132.78581000,27534608.44429980,0
1660185900000,24207.73000000,24282.64000000,24207.51000000,24263.85000000,1757.19133000,1660186799999,42622716.48142670,70454,858.23383000,20817248.04998620,0
1660186800000,24263.85000000,24300.00000000,24210.01000000,24248.69000000,1942.12648000,1660187699999,47116569.89770880,66236,996.18771000,24167862.29681940,0
1660187700000,24248.69000000,24353.74000000,24228.45000000,24324.09000000,3449.16539000,1660188599999,83869702.08672650,85100,1545.89531000,37582856.04982490,0
1660188600000,24323.01000000,24369.02000000,24316.59000000,24317.63000000,1853.66731000,1660189499999,45128246.32409870,68844,997.32041000,24280749.47985590,0
1660189500000,24317.63000000,24379.46000000,24300.01000000,24324.38000000,1947.82708000,1660190399999,47400292.64697900,68970,1019.12086000,24802247.41601820,0
1660190400000,24324.37000000,24388.88000000,24322.36000000,24362.38000000,1453.30832000,1660191299999,35398736.83106680,58001,766.88529000,18679329.04316240,0
1660191300000,24363.78000000,24372.96000000,24289.20000000,24303.00000000,1435.91552000,1660192199999,34943817.23859020,54675,691.50733000,16829044.97526190,0
1660192200000,24303.00000000,24425.91000000,24287.47000000,24393.05000000,1838.40576000,1660193099999,44768326.09644320,68472,961.51686000,23416033.16438430,0
1660193100000,24393.05000000,24543.35000000,24370.61000000,24520.24000000,3198.54818000,1660193999999,78217688.85638960,90760,1686.62307000,41251103.14448750,0
1660194000000,24520.24000000,24611.03000000,24473.29000000,24583.87000000,3327.91691000,1660194899999,81709182.47267630,105863,1761.17242000,43240044.76489100,0
1660194900000,24583.87000000,24655.01000000,24521.50000000,24547.03000000,3222.52505000,1660195799999,79236648.12977610,106617,1603.56532000,39431877.96684140,0
1660195800000,24546.51000000,24655.69000000,24535.02000000,24604.00000000,2383.54811000,1660196699999,58665007.60214170,89402,1174.36501000,28905082.89777270,0
1660196700000,24603.11000000,24660.00000000,24507.64000000,24559.66000000,3150.68347000,1660197599999,77482284.58564270,102317,1531.50233000,37667929.40094150,0
1660197600000,24558.36000000,24621.00000000,24542.07000000,24569.33000000,2309.23806000,1660198499999,56748791.49489510,84260,1154.27564000,28366698.63096020,0
1660198500000,24569.33000000,24621.41000000,24521.80000000,24570.79000000,2448.21092000,1660199399999,60154296.53476940,92755,1229.06328000,30199313.33000140,0
1660199400000,24570.21000000,24579.00000000,24478.01000000,24551.00000000,2592.35434000,1660200299999,63588086.11718880,97455,1217.87695000,29875378.29055040,0
1660200300000,24550.48000000,24598.67000000,24523.28000000,24542.61000000,1779.90185000,1660201199999,43703343.02541250,74032,928.65263000,22802795.74613920,0
1660201200000,24541.44000000,24588.00000000,24516.93000000,24574.85000000,1782.04957000,1660202099999,43755375.15010870,75397,902.82755000,22169021.27331260,0
1660202100000,24574.85000000,24624.87000000,24551.61000000,24620.60000000,2194.01736000,1660202999999,53957812.61770440,86292,1143.59503000,28126496.43429350,0
1660203000000,24621.90000000,24745.00000000,24452.03000000,24471.26000000,5166.01508000,1660203899999,127039691.18303040,157067,2608.67823000,64160807.76271470,0
1660203900000,24471.26000000,24506.70000000,24355.78000000,24431.88000000,4028.80461000,1660204799999,98398826.18658270,132492,2001.21232000,48876129.63702900,0
1660204800000,24431.88000000,24437.27000000,24345.08000000,24408.98000000,2854.61359000,1660205699999,69650052.44409540,98309,1469.99547000,35867564.34739950,0
1660205700000,24408.98000000,24489.00000000,24405.00000000,24456.58000000,2041.74836000,1660206599999,49925095.89086530,82015,1042.85519000,25500449.23484580,0
1660206600000,24456.58000000,24534.23000000,24430.09000000,24498.58000000,2191.12570000,1660207499999,53670637.07961640,80825,1156.70490000,28334020.77964220,0
1660207500000,24498.58000000,24555.52000000,24430.00000000,24524.03000000,2535.01481000,1660208399999,62093106.27016100,87575,1292.50821000,31658195.56281830,0
1660208400000,24523.65000000,24534.94000000,24466.30000000,24496.17000000,1520.60584000,1660209299999,37262865.91482090,66760,734.96576000,18010871.75953220,0
1660209300000,24496.17000000,24500.00000000,24444.00000000,24465.82000000,1402.26068000,1660210199999,34315067.01018180,60060,670.86941000,16417616.01819090,0
1660210200000,24465.82000000,24538.00000000,24465.17000000,24491.17000000,1777.58226000,1660211099999,43553364.76172290,67336,875.07712000,21440957.56603030,0
1660211100000,24491.17000000,24536.24000000,24438.00000000,24441.13000000,2172.31634000,1660211999999,53188295.52263900,77409,1008.47549000,24696529.84260450,0
1660212000000,24441.13000000,24471.00000000,24381.23000000,24424.22000000,2067.94793000,1660212899999,50529033.48919520,76131,1017.70121000,24868286.53150780,0
1660212900000,24425.28000000,24472.49000000,24397.25000000,24455.66000000,1709.76211000,1660213799999,41783070.20547640,69765,891.56407000,21789525.38467010,0
1660213800000,24456.91000000,24520.00000000,24442.11000000,24471.00000000,1790.36480000,1660214699999,43838121.36597480,68321,871.52748000,21341009.01633120,0
1660214700000,24472.25000000,24522.24000000,24456.94000000,24478.30000000,1474.11318000,1660215599999,36106657.97785590,66173,732.33252000,17938390.12992070,0
1660215600000,24479.06000000,24529.98000000,24462.98000000,24510.15000000,1630.78635000,1660216499999,39961879.61074010,70661,819.04957000,20071382.41013050,0
1660216500000,24510.15000000,24548.24000000,24498.11000000,24542.74000000,1356.23790000,1660217399999,33255873.88921890,63289,713.38833000,17493912.71632660,0
1660217400000,24543.54000000,24598.75000000,24524.36000000,24585.19000000,1985.54822000,1660218299999,48769888.35228080,75573,1017.95609000,25004804.37753190,0
1660218300000,24586.40000000,24685.20000000,24533.40000000,24559.37000000,3076.23010000,1660219199999,75713363.79377110,106456,1558.65925000,38364629.81400550,0
1660219200000,24559.37000000,24690.00000000,24546.00000000,24643.84000000,3050.55900000,1660220099999,75099072.36688920,104988,1612.05874000,39687170.70874230,0
1660220100000,24644.79000000,24734.49000000,24593.81000000,24612.47000000,3899.36603000,1660220999999,96162514.49659580,132253,1914.22423000,47210171.27445440,0
1660221000000,24613.83000000,24918.54000000,24531.05000000,24687.93000000,9994.68727000,1660221899999,247285192.24943380,212210,4634.24982000,114590958.42799040,0
1660221900000,24690.17000000,24884.47000000,24687.21000000,24862.02000000,4595.05798000,1660222799999,113819309.97686650,138391,2372.89069000,58781195.87009220,0
1660222800000,24862.02000000,24880.00000000,24665.42000000,24700.15000000,4562.53810000,1660223699999,113169416.01016800,133541,2101.94231000,52144530.83762120,0
1660223700000,24700.15000000,24717.09000000,24576.79000000,24637.22000000,3883.71354000,1660224599999,95679385.50089210,119528,1801.81675000,44392782.23119040,0
1660224600000,24635.71000000,24691.22000000,24528.29000000,24664.04000000,4732.53736000,1660225499999,116494351.48359660,136767,2307.79702000,56815309.98189240,0
1660225500000,24664.50000000,24774.16000000,24637.54000000,24731.75000000,3825.16262000,1660226399999,94485830.91678050,116304,2025.61399000,50038752.13546820,0
1660226400000,24731.75000000,24856.51000000,24701.00000000,24840.87000000,3608.46564000,1660227299999,89450173.50924000,112237,1806.76922000,44789000.15318410,0
1660227300000,24839.02000000,24869.50000000,24635.55000000,24639.00000000,3595.13417000,1660228199999,88943617.65337010,117674,1689.96197000,41810921.24286350,0
1660228200000,24639.28000000,24704.72000000,24425.63000000,24477.79000000,4541.53754000,1660229099999,111553624.13233270,129498,2133.77941000,52412674.94490480,0
1660229100000,24476.89000000,24599.46000000,24449.78000000,24562.81000000,3483.21717000,1660229999999,85444604.76682190,111467,1822.77069000,44715208.94375340,0
